SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3HQHHFM5____	-63.746	-63.596	-63.767	-63.812	-63.738	-63.700	-63.777	-63.770	-63.740	-63.630	-63.772	-63.598	-63.735	-63.676	-63.707	-63.775	-63.709	-63.809	-63.708	-64.330	-63.735	-63.779	-64.087	-64.087	-63.706	-63.740	-63.709	-63.741	-63.793	-64.014	-63.704	-63.702	-120.502	-120.161	-119.951	-120.020	-119.945	-120.048	-120.053	-119.910	-120.437	-120.470	-120.468	-119.917	-119.980	-120.058	-120.019	-120.505	-119.983	-119.911	-119.952	-120.304	-120.470	-120.021	-120.407	-120.369	-120.089	-120.020	-119.984	-120.018	-119.994	-120.332	-120.400	-120.442	241.784	241.773	241.667	241.664	241.677	241.711	241.684	241.658	241.773	241.821	241.768	241.724	241.685	241.723	241.703	241.774	241.695	241.644	241.689	241.528	241.782	241.677	241.639	241.631	241.717	241.691	241.695	241.691	241.666	241.651	241.779	241.789	2016_7_15_16_27_49
F2LS38TUGRXL____	-64.142	-64.015	-64.135	-64.212	-64.142	-64.073	-64.183	-64.111	-64.101	-63.995	-64.136	-64.002	-64.079	-64.043	-64.074	-64.167	-64.074	-64.215	-64.111	-64.727	-64.132	-64.180	-64.448	-64.505	-64.111	-64.140	-64.075	-64.107	-64.155	-64.380	-64.065	-64.061	-120.442	-120.155	-119.888	-119.991	-119.919	-119.988	-119.991	-119.783	-120.373	-120.405	-120.406	-119.854	-119.853	-119.997	-119.958	-120.504	-119.920	-119.849	-119.924	-120.282	-120.435	-119.991	-120.347	-120.365	-120.025	-119.989	-119.921	-119.957	-119.969	-120.273	-120.337	-120.374	242.299	242.290	242.192	242.184	242.196	242.235	242.195	242.180	242.301	242.346	242.294	242.235	242.206	242.248	242.229	242.302	242.221	242.155	242.208	242.051	242.301	242.196	242.167	242.150	242.228	242.210	242.221	242.216	242.201	242.178	242.307	242.316	2016_7_15_16_27_53
F2LS35BZHFM1____	-64.085	-63.877	-64.048	-64.085	-64.085	-63.980	-64.050	-63.980	-64.015	-63.980	-64.054	-63.945	-64.015	-63.945	-63.991	-64.048	-63.983	-64.085	-63.983	-64.607	-64.015	-64.058	-64.363	-64.357	-63.980	-64.018	-63.981	-64.015	-64.085	-64.285	-63.980	-63.976	-120.120	-119.795	-119.577	-119.665	-119.595	-119.700	-119.700	-119.490	-120.085	-120.190	-120.061	-119.560	-119.560	-119.700	-119.613	-120.173	-119.611	-119.560	-119.581	-119.927	-120.120	-119.648	-119.999	-119.992	-119.735	-119.650	-119.613	-119.665	-119.700	-119.954	-120.050	-120.069	242.257	242.270	242.163	242.166	242.152	242.212	242.186	242.171	242.276	242.310	242.257	242.198	242.171	242.225	242.191	242.281	242.194	242.145	242.188	242.025	242.283	242.173	242.130	242.130	242.219	242.188	242.195	242.192	242.173	242.150	242.282	242.287	2016_7_15_16_27_58
F2LS3JESHFM5____	-63.593	-63.444	-63.630	-63.666	-63.597	-63.553	-63.631	-63.561	-63.581	-63.474	-63.617	-63.452	-63.527	-63.527	-63.562	-63.615	-63.564	-63.666	-63.561	-64.173	-63.583	-63.631	-63.945	-63.925	-63.560	-63.595	-63.563	-63.595	-63.610	-63.824	-63.541	-63.541	-120.609	-120.293	-120.085	-120.155	-120.084	-120.183	-120.191	-119.982	-120.568	-120.599	-120.604	-120.050	-120.050	-120.194	-120.156	-120.674	-120.121	-120.050	-120.086	-120.445	-120.606	-120.156	-120.610	-120.502	-120.227	-120.155	-120.120	-120.155	-120.131	-120.467	-120.533	-120.572	241.862	241.855	241.745	241.746	241.757	241.793	241.766	241.750	241.858	241.904	241.852	241.804	241.777	241.805	241.784	241.866	241.777	241.725	241.771	241.614	241.865	241.759	241.731	241.717	241.799	241.772	241.777	241.772	241.762	241.748	241.866	241.874	2016_7_15_16_28_01
F2LS39Q6GRXL____	-63.883	-63.730	-63.907	-63.957	-63.877	-63.840	-63.910	-63.851	-63.875	-63.840	-63.980	-63.731	-63.805	-63.804	-63.842	-63.910	-63.840	-63.990	-63.841	-64.464	-63.875	-63.919	-64.213	-64.214	-63.848	-63.882	-63.838	-63.883	-63.903	-64.143	-63.840	-63.830	-120.390	-120.075	-119.869	-119.938	-119.866	-119.980	-119.971	-119.764	-120.365	-120.470	-120.400	-119.834	-119.840	-119.974	-119.937	-120.470	-119.901	-119.830	-119.869	-120.229	-120.400	-119.937	-120.327	-120.286	-120.010	-119.938	-119.900	-119.939	-119.917	-120.251	-120.330	-120.354	241.711	241.706	241.599	241.594	241.610	241.646	241.618	241.599	241.709	241.743	241.677	241.658	241.631	241.658	241.637	241.717	241.630	241.561	241.624	241.464	241.716	241.608	241.576	241.568	241.649	241.622	241.631	241.622	241.610	241.587	241.715	241.724	2016_7_15_16_28_04
F2LS3EKPHFM2____	-63.954	-63.796	-63.975	-64.023	-63.948	-63.910	-63.983	-63.917	-63.944	-63.835	-63.980	-63.807	-63.884	-63.880	-63.945	-63.975	-63.914	-64.056	-63.914	-64.534	-63.940	-63.989	-64.285	-64.290	-63.916	-63.951	-63.911	-63.949	-64.005	-64.218	-63.910	-63.902	-120.464	-120.144	-119.942	-120.014	-119.941	-120.050	-120.042	-119.840	-120.425	-120.452	-120.470	-119.910	-119.910	-120.049	-120.043	-120.524	-119.977	-119.905	-119.945	-120.297	-120.454	-120.013	-120.400	-120.362	-120.079	-120.013	-119.976	-120.013	-119.987	-120.325	-120.400	-120.424	242.373	242.369	242.262	242.259	242.272	242.308	242.279	242.263	242.369	242.415	242.365	242.319	242.290	242.319	242.294	242.377	242.292	242.225	242.286	242.125	242.376	242.271	242.238	242.228	242.311	242.285	242.293	242.286	242.260	242.248	242.377	242.385	2016_7_15_16_28_09
F2LS3TKDHFM5____	-64.151	-63.966	-64.140	-64.219	-64.110	-64.071	-64.190	-64.112	-64.137	-63.997	-64.190	-64.003	-64.081	-64.075	-64.078	-64.190	-64.077	-64.214	-64.107	-64.700	-64.143	-64.187	-64.454	-64.456	-64.120	-64.148	-64.144	-64.115	-64.164	-64.409	-64.120	-64.070	-120.582	-120.243	-120.031	-120.133	-120.026	-120.126	-120.190	-119.959	-120.542	-120.548	-120.610	-119.994	-120.028	-120.165	-120.100	-120.680	-120.063	-120.026	-120.064	-120.386	-120.552	-120.133	-120.490	-120.449	-120.225	-120.132	-120.096	-120.099	-120.109	-120.442	-120.540	-120.522	242.324	242.325	242.219	242.209	242.229	242.263	242.232	242.215	242.321	242.374	242.315	242.262	242.240	242.269	242.255	242.328	242.248	242.190	242.237	242.082	242.321	242.222	242.193	242.184	242.265	242.236	242.230	242.242	242.225	242.201	242.327	242.342	2016_7_15_16_28_13
F2LS3HZVHFM5____	-63.947	-63.791	-63.932	-64.024	-63.941	-63.898	-63.973	-63.911	-63.930	-63.827	-63.971	-63.794	-63.878	-63.869	-63.908	-63.970	-63.908	-64.015	-63.907	-64.493	-63.936	-63.988	-64.275	-64.273	-63.910	-63.951	-63.903	-63.951	-63.992	-64.174	-63.926	-63.891	-120.341	-120.026	-119.818	-119.891	-119.850	-119.950	-119.953	-119.747	-120.299	-120.362	-120.337	-119.816	-119.820	-119.955	-119.920	-120.406	-119.851	-119.816	-119.818	-120.177	-120.337	-119.890	-120.305	-120.268	-119.990	-119.889	-119.885	-119.886	-119.897	-120.201	-120.292	-120.338	242.352	242.347	242.254	242.234	242.257	242.293	242.265	242.248	242.349	242.400	242.342	242.305	242.274	242.304	242.283	242.356	242.269	242.223	242.263	242.117	242.355	242.247	242.223	242.216	242.296	242.261	242.278	242.260	242.247	242.240	242.350	242.372	2016_7_15_16_28_17
F2LS3HFBHFM5____	-63.875	-63.679	-63.853	-63.945	-63.875	-63.840	-63.910	-63.840	-63.875	-63.770	-63.910	-63.665	-63.805	-63.805	-63.821	-63.893	-63.821	-63.945	-63.840	-64.413	-63.875	-63.910	-64.194	-64.193	-63.840	-63.875	-63.819	-63.875	-63.875	-64.094	-63.823	-63.780	-120.330	-119.898	-119.681	-119.805	-119.735	-119.840	-119.840	-119.630	-120.225	-120.260	-120.260	-119.700	-119.700	-119.840	-119.780	-120.304	-119.747	-119.700	-119.735	-120.031	-120.330	-119.805	-120.169	-120.126	-119.875	-119.805	-119.746	-119.805	-119.770	-120.057	-120.122	-120.206	242.376	242.364	242.256	242.246	242.258	242.292	242.266	242.251	242.356	242.401	242.349	242.330	242.278	242.305	242.288	242.365	242.281	242.225	242.272	242.117	242.376	242.259	242.226	242.218	242.299	242.272	242.282	242.272	242.265	242.241	242.354	242.387	2016_7_15_16_28_20
F2LS38VQGRXL____	-64.012	-63.859	-64.029	-64.085	-64.015	-63.980	-64.041	-63.980	-64.015	-63.980	-64.050	-63.875	-63.945	-63.940	-63.939	-64.050	-63.975	-64.085	-63.980	-64.593	-64.015	-64.048	-64.315	-64.314	-63.980	-64.009	-63.970	-64.015	-64.023	-64.273	-63.980	-63.962	-120.523	-120.210	-119.998	-120.085	-120.015	-120.120	-120.104	-119.910	-120.505	-120.610	-120.610	-119.980	-119.980	-120.109	-120.038	-120.610	-120.036	-119.980	-120.015	-120.349	-120.540	-120.074	-120.426	-120.419	-120.155	-120.071	-120.034	-120.085	-120.049	-120.381	-120.470	-120.486	241.689	241.685	241.579	241.576	241.588	241.622	241.596	241.580	241.685	241.718	241.692	241.633	241.607	241.634	241.621	241.692	241.607	241.555	241.601	241.440	241.692	241.587	241.558	241.557	241.629	241.601	241.608	241.602	241.592	241.564	241.691	241.701	2016_7_15_16_28_24
F2LS3KLTHFM5____	-63.945	-63.797	-63.972	-64.014	-63.946	-63.896	-63.980	-63.913	-63.945	-63.840	-63.980	-63.805	-63.875	-63.874	-63.910	-63.980	-63.908	-64.015	-63.907	-64.531	-63.945	-63.980	-64.285	-64.280	-63.907	-63.945	-63.910	-63.945	-63.966	-64.210	-63.980	-63.897	-120.610	-120.219	-120.004	-120.076	-120.003	-120.102	-120.120	-119.900	-120.505	-120.540	-120.540	-119.980	-119.980	-120.112	-120.073	-120.680	-120.040	-119.980	-120.006	-120.363	-120.540	-120.085	-120.467	-120.421	-120.150	-120.085	-120.037	-120.085	-120.053	-120.384	-120.540	-120.499	242.405	242.383	242.276	242.274	242.285	242.323	242.296	242.277	242.385	242.431	242.379	242.333	242.307	242.333	242.312	242.406	242.307	242.255	242.301	242.140	242.392	242.289	242.251	242.244	242.329	242.302	242.305	242.302	242.288	242.263	242.379	242.401	2016_7_15_16_28_27
F2LS3MG9HFM5____	-63.935	-63.754	-63.928	-64.003	-63.897	-63.910	-63.969	-63.866	-63.922	-63.840	-63.980	-63.751	-63.875	-63.861	-63.901	-63.980	-63.863	-64.004	-63.910	-64.485	-63.945	-63.980	-64.238	-64.234	-63.910	-63.945	-63.859	-63.945	-63.979	-64.166	-63.840	-63.853	-120.292	-119.958	-119.741	-119.841	-119.739	-119.910	-119.848	-119.636	-120.222	-120.260	-120.260	-119.707	-119.770	-119.847	-119.809	-120.400	-119.776	-119.705	-119.805	-120.102	-120.260	-119.875	-120.201	-120.156	-119.945	-119.875	-119.774	-119.875	-119.816	-120.122	-120.190	-120.234	242.347	242.348	242.240	242.232	242.251	242.280	242.246	242.242	242.338	242.375	242.323	242.299	242.265	242.286	242.264	242.351	242.271	242.204	242.259	242.105	242.336	242.247	242.216	242.209	242.287	242.260	242.272	242.260	242.236	242.227	242.362	242.366	2016_7_15_16_28_31
F2LS339XHFM1____	-63.792	-63.602	-63.783	-63.862	-63.790	-63.707	-63.840	-63.756	-63.772	-63.638	-63.770	-63.610	-63.723	-63.687	-63.756	-63.784	-63.754	-63.861	-63.754	-64.338	-63.747	-63.830	-64.091	-64.090	-63.758	-63.757	-63.752	-63.793	-63.806	-64.019	-63.770	-63.705	-120.323	-120.009	-119.803	-119.872	-119.799	-119.898	-119.910	-119.698	-120.313	-120.317	-120.330	-119.767	-119.768	-119.908	-119.871	-120.360	-119.835	-119.765	-119.803	-120.161	-120.321	-119.870	-120.257	-120.221	-119.943	-119.872	-119.834	-119.870	-119.847	-120.185	-120.330	-120.290	241.732	241.740	241.632	241.616	241.629	241.679	241.632	241.621	241.737	241.788	241.741	241.689	241.647	241.689	241.656	241.742	241.649	241.596	241.643	241.497	241.748	241.628	241.608	241.601	241.669	241.655	241.650	241.642	241.632	241.620	241.741	241.758	2016_7_15_16_28_34
F2LS3A7AHFM2____	-63.878	-63.731	-63.905	-63.949	-63.879	-63.863	-63.916	-63.852	-63.870	-63.762	-63.903	-63.738	-63.817	-63.842	-63.844	-63.902	-63.848	-63.953	-63.846	-64.461	-63.869	-63.921	-64.214	-64.212	-63.844	-63.881	-63.847	-63.880	-63.922	-64.145	-63.832	-63.800	-120.645	-120.301	-120.094	-120.197	-120.091	-120.224	-120.198	-119.988	-120.577	-120.609	-120.608	-120.059	-120.059	-120.231	-120.196	-120.678	-120.127	-120.056	-120.093	-120.480	-120.610	-120.163	-120.551	-120.546	-120.266	-120.162	-120.126	-120.162	-120.170	-120.476	-120.540	-120.581	242.437	242.424	242.319	242.322	242.328	242.360	242.335	242.317	242.426	242.473	242.420	242.374	242.344	242.369	242.361	242.435	242.346	242.293	242.340	242.189	242.433	242.326	242.294	242.294	242.375	242.341	242.346	242.341	242.327	242.305	242.434	242.454	2016_7_15_16_28_38
F2LS30UNGRX8____	-63.954	-63.797	-63.976	-64.023	-63.949	-63.903	-64.050	-63.915	-63.938	-63.841	-63.980	-63.769	-63.882	-63.875	-63.915	-63.978	-63.913	-64.021	-63.914	-64.534	-63.947	-63.986	-64.284	-64.250	-63.915	-63.950	-63.912	-63.951	-63.992	-64.212	-63.907	-63.896	-120.333	-120.026	-119.810	-119.882	-119.808	-119.905	-119.980	-119.706	-120.295	-120.336	-120.334	-119.777	-119.777	-119.949	-119.879	-120.407	-119.846	-119.775	-119.811	-120.170	-120.339	-119.878	-120.304	-120.232	-119.989	-119.880	-119.843	-119.879	-119.887	-120.194	-120.259	-120.303	242.348	242.345	242.236	242.232	242.245	242.282	242.242	242.238	242.346	242.390	242.338	242.306	242.264	242.301	242.272	242.353	242.266	242.212	242.259	242.100	242.351	242.246	242.219	242.218	242.294	242.259	242.266	242.259	242.245	242.224	242.350	242.363	2016_7_15_16_28_41
F2LS3SMLHFM5____	-63.736	-63.581	-63.756	-63.804	-63.732	-63.687	-63.766	-63.700	-63.721	-63.618	-63.758	-63.585	-63.665	-63.662	-63.695	-63.757	-63.697	-63.805	-63.694	-64.317	-63.725	-63.770	-64.070	-64.067	-63.699	-63.733	-63.696	-63.733	-63.747	-63.994	-63.684	-63.687	-120.525	-120.216	-120.005	-120.075	-120.004	-120.103	-120.113	-119.899	-120.485	-120.525	-120.522	-119.968	-119.970	-120.111	-120.072	-120.595	-120.040	-119.969	-120.006	-120.368	-120.527	-120.073	-120.463	-120.421	-120.148	-120.073	-120.035	-120.074	-120.049	-120.384	-120.451	-120.496	241.792	241.789	241.682	241.678	241.691	241.727	241.700	241.682	241.790	241.836	241.783	241.739	241.709	241.738	241.718	241.798	241.711	241.657	241.705	241.546	241.797	241.690	241.656	241.649	241.732	241.704	241.711	241.704	241.694	241.669	241.797	241.805	2016_7_15_16_28_45
F2LS3BDVGRXL____	-64.011	-63.826	-64.004	-64.082	-64.010	-63.932	-64.048	-63.982	-63.996	-63.863	-64.037	-63.861	-63.911	-63.941	-63.977	-64.033	-63.974	-64.086	-63.973	-64.562	-64.001	-64.050	-64.344	-64.338	-63.975	-64.012	-63.975	-64.015	-64.029	-64.244	-63.961	-63.928	-120.468	-120.157	-119.947	-120.016	-119.944	-120.042	-120.052	-119.840	-120.429	-120.465	-120.463	-119.910	-119.913	-120.051	-120.014	-120.533	-119.980	-119.909	-119.947	-120.301	-120.464	-120.015	-120.402	-120.394	-120.122	-120.014	-119.977	-120.014	-119.992	-120.331	-120.391	-120.436	242.353	242.360	242.252	242.237	242.250	242.298	242.257	242.239	242.351	242.407	242.342	242.298	242.281	242.297	242.276	242.358	242.270	242.215	242.264	242.116	242.356	242.249	242.217	242.217	242.298	242.263	242.269	242.262	242.252	242.240	242.356	242.377	2016_7_15_16_28_48
F2LS3HFRHFM5____	-64.038	-63.889	-64.064	-64.104	-64.032	-63.990	-64.067	-64.002	-64.027	-63.922	-64.061	-63.888	-63.968	-63.967	-63.998	-64.060	-64.032	-64.106	-64.000	-64.622	-64.026	-64.072	-64.376	-64.372	-64.001	-64.033	-64.034	-64.035	-64.079	-64.301	-64.021	-63.989	-120.400	-120.085	-119.878	-119.947	-119.875	-119.971	-119.980	-119.773	-120.361	-120.394	-120.395	-119.841	-119.844	-119.982	-119.946	-120.461	-119.909	-119.840	-119.877	-120.233	-120.393	-119.945	-120.337	-120.295	-120.020	-119.945	-119.908	-119.944	-119.955	-120.259	-120.319	-120.364	241.656	241.649	241.542	241.541	241.554	241.589	241.562	241.545	241.652	241.697	241.646	241.600	241.571	241.599	241.581	241.660	241.560	241.519	241.566	241.406	241.658	241.553	241.518	241.511	241.594	241.567	241.560	241.566	241.552	241.530	241.646	241.667	2016_7_15_16_28_52
F2LS3A8AGRXL____	-64.155	-63.952	-64.127	-64.225	-64.155	-64.059	-64.190	-64.050	-64.085	-63.994	-64.172	-63.956	-64.015	-64.032	-64.065	-64.190	-64.065	-64.225	-64.120	-64.723	-64.155	-64.139	-64.441	-64.442	-64.068	-64.155	-64.120	-64.155	-64.157	-64.371	-64.050	-64.090	-120.330	-119.967	-119.793	-119.875	-119.805	-119.893	-119.910	-119.700	-120.295	-120.279	-120.277	-119.760	-119.770	-119.901	-119.862	-120.400	-119.827	-119.770	-119.805	-120.143	-120.330	-119.863	-120.247	-120.209	-119.936	-119.875	-119.840	-119.875	-119.839	-120.168	-120.260	-120.313	242.272	242.276	242.176	242.156	242.168	242.222	242.176	242.186	242.291	242.322	242.256	242.233	242.213	242.233	242.213	242.273	242.206	242.135	242.181	242.025	242.272	242.186	242.150	242.142	242.227	242.182	242.188	242.182	242.174	242.160	242.297	242.293	2016_7_15_16_28_54
F2LS3957GRXL____	-63.439	-63.290	-63.468	-63.511	-63.441	-63.397	-63.475	-63.408	-63.429	-63.323	-63.465	-63.293	-63.374	-63.371	-63.408	-63.464	-63.406	-63.512	-63.405	-64.022	-63.431	-63.479	-63.774	-63.772	-63.407	-63.440	-63.407	-63.442	-63.455	-63.703	-63.393	-63.392	-109.616	-109.274	-109.066	-109.135	-109.062	-109.162	-109.169	-108.959	-109.546	-109.577	-109.581	-109.028	-109.030	-109.171	-109.134	-109.649	-109.097	-109.028	-109.064	-109.424	-109.581	-109.134	-109.557	-109.515	-109.206	-109.134	-109.096	-109.133	-109.111	-109.446	-109.507	-109.553	239.963	239.943	239.826	239.825	239.836	239.876	239.847	239.825	239.950	239.999	239.944	239.886	239.855	239.888	239.865	239.960	239.858	239.800	239.850	239.691	239.958	239.837	239.818	239.809	239.882	239.852	239.857	239.852	239.841	239.821	239.956	239.966	2016_7_15_16_28_58
